NumberofFloors,NumberofBuildings,BuildingAge,PropertyGFATotal,PropertyGFATotal-binned,Neighborhood,renamed_PropertyType,Electricity_ratio,NaturalGas,SteamUse,SiteEnergyUse(kBtu),TotalGHGEmissions,ENERGYSTARScore
1.0,1.0,70.0,24291.0,Small,GREATER DUWAMISH,Office,50.27094,True,False,655422.375,19.61,98.0
2.0,1.0,49.0,24291.0,Small,NORTH,Office,99.99993,False,False,920430.625,6.42,87.0
1.0,1.0,40.0,23143.0,Small,GREATER DUWAMISH,Office,41.21237,True,False,1139980.625,38.87,75.0
1.0,1.0,61.0,28800.0,Small,GREATER DUWAMISH,Office,37.31701,True,False,2107743.75,60.12,73.0
2.0,1.0,63.0,34110.0,Small,LAKE UNION,Office,99.99998,False,False,2563985.5,17.87,31.0
2.0,1.0,44.0,47368.0,Medium,GREATER DUWAMISH,Office,100.00004,False,False,1042652.625,7.27,99.0
5.0,1.0,39.0,72613.0,Medium,CENTRAL,Office,80.16317,True,False,2602213.75,41.96,84.0
2.0,1.0,116.0,36000.0,Small,EAST,Office,77.7351,True,False,1046187.625,18.04,95.0
4.0,1.0,110.0,53840.0,Medium,GREATER DUWAMISH,Office,80.24835,True,False,2912454.75,46.85,71.0
2.0,1.0,56.0,20317.0,Small,NORTHEAST,Office,99.99995,False,False,620994.3125,4.33,83.0
1.0,1.0,97.0,20460.0,Small,GREATER DUWAMISH,Office,100.00001,False,False,903541.875,6.3,16.0
3.0,1.0,53.0,36879.0,Small,DELRIDGE,Office,99.99996,False,False,1144267.5,7.98,26.0
3.0,1.0,23.0,43473.0,Small,GREATER DUWAMISH,Office,99.99999,False,False,4416909.5,30.79,3.0
5.0,1.0,113.0,32250.0,Small,DOWNTOWN,Office,83.9753,True,False,796042.375,11.44,92.0
2.0,1.0,103.0,20150.0,Small,GREATER DUWAMISH,Office,99.99998,False,False,576174.125,4.02,80.0
7.0,1.0,114.0,36000.0,Small,DOWNTOWN,Office,100.00001,False,False,1682454.875,11.73,40.0
1.0,1.0,96.0,22580.0,Small,GREATER DUWAMISH,Office,92.59164,True,False,928584.875,9.65,90.0
3.0,0.0,113.0,49052.0,Medium,GREATER DUWAMISH,Office,99.99996,False,False,1441445.625,10.05,96.0
2.0,1.0,113.0,20970.0,Small,GREATER DUWAMISH,Office,57.54549,True,False,204499.0938,5.43,100.0
2.0,1.0,86.0,39036.0,Small,GREATER DUWAMISH,Office,59.44811,True,False,1528295.75,39.25,
1.0,1.0,100.0,26310.0,Small,GREATER DUWAMISH,Office,72.98597,True,False,771512.6875,14.99,96.0
2.0,1.0,52.0,39953.0,Small,CENTRAL,Office,74.80959,True,False,1508561.875,28.05,93.0
2.0,1.0,56.0,23250.0,Small,SOUTHEAST,Office,100.0,False,False,904236.0,6.3,55.0
4.0,1.0,43.0,23022.0,Small,NORTH,Office,84.23072,True,False,1027230.875,14.64,78.0
3.0,1.0,74.0,23355.0,Small,LAKE UNION,Office,99.99996,False,False,840549.375,5.86,77.0
4.0,1.0,58.0,30840.0,Small,MAGNOLIA / QUEEN ANNE,Office,53.18795,True,False,3542708.5,101.21,30.0
13.0,1.0,40.0,307557.0,Large,DOWNTOWN,Office,99.99998,False,False,9512829.0,66.32,
5.0,1.0,123.0,38376.0,Small,DOWNTOWN,Office,100.00001,False,False,2058532.875,14.35,
4.0,1.0,123.0,42804.0,Small,DOWNTOWN,Office,49.81652,True,False,1544501.75,46.53,
4.0,1.0,123.0,33300.0,Small,DOWNTOWN,Office,83.53438,True,False,1287497.375,18.76,
4.0,1.0,15.0,48350.0,Medium,LAKE UNION,Office,100.0,False,False,3168131.0,22.09,45.0
3.0,1.0,123.0,28142.0,Small,DOWNTOWN,Office,48.88467,True,True,847097.8125,34.08,96.0
3.0,1.0,123.0,28760.0,Small,DOWNTOWN,Office,,True,True,2615973.5,124.59,
4.0,1.0,121.0,39030.0,Small,DOWNTOWN,Office,73.50655,True,False,713326.875,13.69,99.0
3.0,0.0,114.0,47215.0,Medium,DOWNTOWN,Office,76.34052,True,False,2092696.0,63.81,58.0
3.0,1.0,106.0,30720.0,Small,EAST,Office,72.17397,True,False,1288669.5,25.53,
3.0,1.0,117.0,20897.0,Small,EAST,Office,75.16065,True,False,964923.8125,17.79,
3.0,1.0,110.0,22866.0,Small,EAST,Office,76.09972,True,False,1153690.125,20.76,
3.0,1.0,44.0,35202.0,Small,DOWNTOWN,Office,99.99999,False,False,3605755.5,25.14,2.0
3.0,1.0,106.0,27544.0,Small,EAST,Office,78.52482,True,False,1031667.5,17.41,94.0
7.0,1.0,34.0,47415.0,Medium,DOWNTOWN,Office,99.99998,False,False,1478979.25,10.31,
3.0,1.0,103.0,30109.0,Small,MAGNOLIA / QUEEN ANNE,Office,64.78631,True,False,1465795.75,34.03,89.0
2.0,1.0,63.0,25481.0,Small,MAGNOLIA / QUEEN ANNE,Office,23.91134,True,False,917100.3125,38.59,92.0
2.0,1.0,111.0,27788.0,Small,LAKE UNION,Office,78.30735,True,False,2119806.25,35.99,73.0
3.0,1.0,101.0,27600.0,Small,EAST,Office,89.70179,True,False,1072151.375,12.57,84.0
3.0,0.0,26.0,31686.0,Small,LAKE UNION,Office,99.99998,False,False,2305643.5,16.07,35.0
3.0,1.0,42.0,26694.0,Small,LAKE UNION,Office,100.00004,False,False,720170.6875,5.02,92.0
1.0,1.0,66.0,27966.0,Small,NORTHEAST,Office,100.00002,False,False,1100499.75,7.67,58.0
3.0,1.0,25.0,37639.0,Small,LAKE UNION,Office,99.99999,False,False,6197824.5,43.21,
4.0,1.0,123.0,22840.0,Small,DOWNTOWN,Office,99.99998,False,False,881386.1875,6.14,64.0
1.0,1.0,123.0,20880.0,Small,DOWNTOWN,Office,100.0,False,False,683274.0,4.76,94.0
3.0,1.0,123.0,38675.0,Small,DOWNTOWN,Office,66.02591,True,False,1938776.75,43.91,
4.0,1.0,94.0,49951.0,Medium,DOWNTOWN,Office,40.76231,True,True,5134446.0,185.33,
4.0,1.0,58.0,56896.0,Medium,NORTHWEST,Office,71.11901,True,False,1402048.5,28.46,96.0
2.0,1.0,93.0,36630.0,Small,DOWNTOWN,Office,99.99994,False,False,541943.3125,3.78,90.0
3.0,0.0,123.0,26830.0,Small,DOWNTOWN,Office,52.20429,True,False,2099386.75,60.93,
5.0,1.0,117.0,41920.0,Small,DOWNTOWN,Office,100.00002,False,False,1103594.75,7.69,95.0
5.0,1.0,118.0,36879.0,Small,DOWNTOWN,Office,77.13579,True,False,1537570.25,26.94,92.0
2.0,0.0,118.0,33640.0,Small,DOWNTOWN,Office,100.00002,False,False,1078535.75,7.52,70.0
2.0,1.0,53.0,26510.0,Small,DOWNTOWN,Office,90.5513,True,False,987063.6875,11.18,91.0
3.0,1.0,16.0,44510.0,Small,LAKE UNION,Office,99.99999,False,False,2188051.25,15.25,23.0
3.0,0.0,30.0,21600.0,Small,DOWNTOWN,Office,69.45538,True,False,1539176.625,32.42,
3.0,1.0,114.0,31432.0,Small,DOWNTOWN,Office,99.99997,False,False,1439572.375,10.04,
1.0,1.0,54.0,35017.0,Small,GREATER DUWAMISH,Office,69.82951,True,False,1295485.25,27.06,66.0
6.0,1.0,23.0,706176.0,Large,DOWNTOWN,Office,99.99998,False,False,13270687.0,92.52,82.0
2.0,,67.0,75868.0,Medium,CENTRAL,Office,100.00001,False,False,3605749.75,25.14,
3.0,1.0,28.0,20410.0,Small,LAKE UNION,Office,53.08947,True,False,2720238.25,77.84,8.0
3.0,1.0,40.0,24696.0,Small,NORTHWEST,Office,99.9999,False,False,624125.625,4.35,87.0
3.0,1.0,103.0,23422.0,Small,EAST,Office,,True,False,2701872.0,128.07,65.0
2.0,1.0,98.0,27938.0,Small,EAST,Office,99.69415,True,False,1027394.313,7.31,97.0
3.0,1.0,65.0,25834.0,Small,EAST,Office,58.72268,True,False,2076289.625,54.02,73.0
3.0,1.0,41.0,25111.0,Small,NORTHWEST,Office,58.3934,True,False,954352.6875,24.97,77.0
3.0,1.0,41.0,28848.0,Small,EAST,Office,99.99993,False,False,726917.5,5.07,82.0
2.0,1.0,35.0,20535.0,Small,BALLARD,Office,69.41155,True,False,1835804.0,38.71,7.0
11.0,1.0,23.0,268130.0,Large,DOWNTOWN,Office,99.69674,True,False,15026352.0,106.86,88.0
11.0,1.0,23.0,68452.0,Medium,DOWNTOWN,Office,99.99999,False,False,3782378.25,26.37,79.0
11.0,1.0,23.0,273185.0,Large,DOWNTOWN,Office,99.99999,False,False,14709151.0,102.54,88.0
5.0,1.0,41.0,54015.0,Medium,MAGNOLIA / QUEEN ANNE,Office,99.99998,False,False,3020001.5,21.05,75.0
24.0,0.0,41.0,119701.0,Medium,DOWNTOWN,Office,99.99998,False,False,8382140.5,58.44,67.0
,1.0,63.0,21931.0,Small,NORTHEAST,Office,35.4324,True,False,3947209.25,145.11,32.0
6.0,1.0,38.0,73102.0,Medium,DOWNTOWN,Office,99.99999,False,False,4307238.5,30.03,84.0
1.0,1.0,30.0,26263.0,Small,LAKE UNION,Office,99.99998,False,False,1634669.375,11.4,64.0
4.0,1.0,18.0,162157.0,Medium,GREATER DUWAMISH,Office,86.45071,True,False,40613740.0,537.03,
11.0,1.0,11.0,526423.0,Large,LAKE UNION,Office,94.85614,True,False,17463744.0,163.19,97.0
6.0,1.0,11.0,157345.0,Medium,GREATER DUWAMISH,Office,97.94426,True,False,11624548.0,92.07,63.0
13.0,1.0,35.0,354086.0,Large,DOWNTOWN,Office,91.30205,True,False,13458948.0,147.84,88.0
6.0,1.0,10.0,52000.0,Medium,CENTRAL,Office,33.67616,False,False,342726.0938,0.8,100.0
3.0,1.0,10.0,105061.0,Medium,MAGNOLIA / QUEEN ANNE,Office,100.00003,False,False,1363191.625,9.5,100.0
3.0,1.0,10.0,62662.0,Medium,DOWNTOWN,Office,97.70068,True,False,2502131.0,20.1,67.0
7.0,1.0,9.0,333714.0,Large,GREATER DUWAMISH,Office,95.14573,True,False,4581493.0,42.2,
2.0,0.0,111.0,64820.0,Medium,EAST,Office,87.0936,True,False,2274296.75,29.4,
6.0,1.0,9.0,427181.0,Large,LAKE UNION,Office,86.81819,True,False,16371039.0,213.7,99.0
5.0,1.0,8.0,37873.0,Small,EAST,Office,55.06282,True,False,2346692.5,65.01,
10.0,1.0,8.0,513816.0,Large,MAGNOLIA / QUEEN ANNE,Office,90.3647,True,False,18760766.0,214.19,
12.0,1.0,9.0,480702.0,Large,LAKE UNION,Office,90.03857,True,False,12720069.0,147.14,99.0
12.0,1.0,8.0,483397.0,Large,LAKE UNION,Office,83.81543,True,False,13998638.0,202.12,98.0
13.0,1.0,9.0,536697.0,Large,LAKE UNION,Office,74.97342,True,False,13239050.0,245.16,98.0
2.0,1.0,94.0,24990.0,Small,GREATER DUWAMISH,Office,49.02059,True,False,4420650.5,134.8,9.0
1.0,1.0,71.0,13661.0,Small,MAGNOLIA / QUEEN ANNE,Office,100.00002,False,False,502667.6875,3.5,75.0
1.0,1.0,63.0,15398.0,Small,SOUTHEAST,Office,71.56516,True,False,387810.0,7.79,93.0
1.0,1.0,33.0,12294.0,Small,GREATER DUWAMISH,Office,61.69738,True,False,849745.6875,20.94,46.0
2.0,1.0,68.0,110356.0,Medium,NORTHEAST,Warehouse,88.34676,True,False,318364.8125,3.93,
3.0,1.0,112.0,70586.0,Medium,DOWNTOWN,Warehouse,69.49916,True,False,2158629.0,45.43,
,1.0,113.0,84870.0,Medium,EAST,Warehouse,34.9333,True,False,1381590.125,51.11,
4.0,1.0,119.0,114297.0,Medium,GREATER DUWAMISH,Warehouse,43.44917,True,False,2100097.75,69.44,61.0
2.0,1.0,54.0,52088.0,Medium,SOUTHWEST,Warehouse,38.02233,True,False,1377519.5,48.99,
2.0,1.0,97.0,50292.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,100.00007,False,False,430473.6875,3.0,
2.0,1.0,99.0,179161.0,Medium,GREATER DUWAMISH,Warehouse,92.9602,True,False,9436408.0,96.43,
2.0,1.0,58.0,58640.0,Medium,GREATER DUWAMISH,Warehouse,99.99999,False,False,3928695.25,27.39,
4.0,,107.0,79600.0,Medium,GREATER DUWAMISH,Warehouse,99.99999,False,False,2411402.25,16.81,34.0
3.0,1.0,32.0,75397.0,Medium,LAKE UNION,Warehouse,77.09311,True,False,549181.375,9.63,91.0
4.0,1.0,15.0,203504.0,Large,GREATER DUWAMISH,Warehouse,99.99999,False,False,3785282.5,26.39,72.0
,1.0,59.0,93660.0,Medium,DOWNTOWN,Warehouse,100.00001,False,False,873221.875,6.09,
1.0,1.0,46.0,128800.0,Medium,GREATER DUWAMISH,Warehouse,20.5544,True,False,1809101.5,78.92,97.0
1.0,1.0,63.0,52311.0,Medium,NORTHWEST,Warehouse,1.8015,True,False,930611.875,48.65,96.0
1.0,1.0,50.0,52500.0,Medium,BALLARD,Warehouse,76.82303,True,False,3989399.0,70.47,2.0
2.0,1.0,64.0,57300.0,Medium,BALLARD,Warehouse,40.65162,True,False,4560492.0,156.67,55.0
1.0,1.0,22.0,123061.0,Medium,GREATER DUWAMISH,Warehouse,99.99997,False,False,1987934.625,13.86,59.0
1.0,1.0,60.0,59090.0,Medium,GREATER DUWAMISH,Warehouse,23.01657,True,False,2756214.75,117.11,45.0
1.0,1.0,60.0,106000.0,Medium,GREATER DUWAMISH,Warehouse,99.99993,False,False,763364.5,5.32,93.0
1.0,1.0,63.0,119661.0,Medium,GREATER DUWAMISH,Warehouse,99.90149,True,False,775729.1875,5.44,97.0
,1.0,109.0,127800.0,Medium,LAKE UNION,Warehouse,91.98187,True,False,2767491.0,29.53,56.0
2.0,,77.0,111445.0,Medium,BALLARD,Warehouse,52.78681,True,False,5697472.5,163.83,
4.0,1.0,26.0,98475.0,Medium,SOUTHWEST,Warehouse,70.51805,True,False,1090496.625,22.44,83.0
1.0,1.0,24.0,243044.0,Large,GREATER DUWAMISH,Warehouse,50.21029,True,False,1396082.25,41.8,100.0
3.0,1.0,24.0,94400.0,Medium,NORTHWEST,Warehouse,86.80467,True,False,784364.5,10.24,38.0
2.0,1.0,56.0,90000.0,Medium,GREATER DUWAMISH,Warehouse,89.06869,True,False,1429146.375,17.17,87.0
2.0,1.0,82.0,63240.0,Medium,BALLARD,Warehouse,37.53141,True,False,227566.7031,8.15,100.0
4.0,1.0,35.0,130293.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,99.99993,False,False,465533.3125,3.25,
4.0,1.0,26.0,106041.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,65.78118,True,False,1123943.0,25.58,94.0
3.0,1.0,67.0,94470.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,43.25143,True,False,1000796.875,33.18,
1.0,1.0,57.0,22780.0,Small,GREATER DUWAMISH,Warehouse,99.99992,False,False,402051.3125,2.8,33.0
1.0,1.0,56.0,50065.0,Medium,GREATER DUWAMISH,Warehouse,54.67508,True,False,1529510.25,42.65,72.0
1.0,1.0,54.0,57540.0,Medium,GREATER DUWAMISH,Warehouse,50.76035,True,False,2582687.0,76.68,26.0
1.0,1.0,57.0,85400.0,Medium,GREATER DUWAMISH,Warehouse,99.99998,False,False,1536998.25,10.72,49.0
1.0,1.0,57.0,55700.0,Medium,GREATER DUWAMISH,Warehouse,99.99998,False,False,519806.0938,3.62,63.0
3.0,1.0,37.0,64660.0,Medium,NORTHWEST,Warehouse,73.05791,True,False,325513.0,6.32,89.0
1.0,1.0,55.0,161678.0,Medium,GREATER DUWAMISH,Warehouse,67.66962,True,False,9357230.0,204.81,25.0
1.0,1.0,43.0,52613.0,Medium,GREATER DUWAMISH,Warehouse,49.73083,True,False,1061458.25,32.02,80.0
2.0,1.0,34.0,98024.0,Medium,GREATER DUWAMISH,Warehouse,69.05463,True,False,1988334.5,42.25,94.0
1.0,1.0,47.0,51600.0,Medium,DELRIDGE,Warehouse,72.51905,True,False,1124543.125,22.1,75.0
1.0,1.0,55.0,140520.0,Medium,DELRIDGE,Warehouse,58.8864,True,False,2225512.0,57.73,61.0
2.0,1.0,75.0,53472.0,Medium,NORTHWEST,Warehouse,39.23419,True,False,971155.625,34.0,
1.0,1.0,43.0,50417.0,Medium,GREATER DUWAMISH,Warehouse,46.28216,True,False,1847401.0,58.67,14.0
2.0,1.0,54.0,104786.0,Medium,GREATER DUWAMISH,Warehouse,64.83207,True,False,1028376.875,23.86,93.0
1.0,1.0,66.0,50832.0,Medium,GREATER DUWAMISH,Warehouse,24.06843,True,False,2551022.25,107.16,63.0
1.0,1.0,52.0,76354.0,Medium,GREATER DUWAMISH,Warehouse,99.64441,True,False,2843033.5,20.29,70.0
1.0,1.0,67.0,98480.0,Medium,GREATER DUWAMISH,Warehouse,84.87697,True,False,2831565.5,39.5,65.0
1.0,1.0,49.0,93020.0,Medium,GREATER DUWAMISH,Warehouse,100.00001,False,False,1252323.875,8.73,60.0
1.0,1.0,101.0,82852.0,Medium,GREATER DUWAMISH,Warehouse,49.12998,True,False,2153603.5,65.56,83.0
2.0,1.0,61.0,92792.0,Medium,GREATER DUWAMISH,Warehouse,64.16021,True,False,3155496.0,74.18,56.0
1.0,1.0,69.0,78814.0,Medium,GREATER DUWAMISH,Warehouse,73.68295,True,False,861972.875,16.48,69.0
,1.0,113.0,75600.0,Medium,GREATER DUWAMISH,Warehouse,99.99997,False,False,2688675.75,18.74,15.0
4.0,1.0,116.0,56270.0,Medium,GREATER DUWAMISH,Warehouse,99.99999,False,False,1056782.125,7.37,
,1.0,97.0,144050.0,Medium,GREATER DUWAMISH,Warehouse,60.81953,True,False,3929371.0,98.43,26.0
1.0,1.0,97.0,99084.0,Medium,GREATER DUWAMISH,Warehouse,49.13682,True,False,1618110.375,49.25,83.0
1.0,1.0,70.0,72719.0,Medium,DELRIDGE,Warehouse,79.22694,True,False,2581741.75,42.74,28.0
,1.0,111.0,154330.0,Medium,DOWNTOWN,Warehouse,99.99998,False,False,1262235.25,8.8,81.0
2.0,1.0,38.0,145158.0,Medium,GREATER DUWAMISH,Warehouse,84.22826,True,False,8384523.0,119.46,51.0
1.0,1.0,63.0,110613.0,Medium,GREATER DUWAMISH,Warehouse,99.99998,False,False,1015060.188,7.08,95.0
4.0,1.0,72.0,149881.0,Medium,GREATER DUWAMISH,Warehouse,29.16599,True,False,2417401.25,95.86,97.0
3.0,1.0,72.0,98220.0,Medium,GREATER DUWAMISH,Warehouse,89.88111,True,False,6468090.0,75.29,12.0
1.0,1.0,53.0,84420.0,Medium,GREATER DUWAMISH,Warehouse,99.99999,False,False,2848317.25,19.86,55.0
1.0,1.0,62.0,73335.0,Medium,GREATER DUWAMISH,Warehouse,50.15932,True,False,5197118.0,155.74,
2.0,1.0,95.0,56876.0,Medium,GREATER DUWAMISH,Warehouse,56.44216,True,False,1791715.625,48.5,
2.0,1.0,92.0,61200.0,Medium,GREATER DUWAMISH,Warehouse,36.29581,True,False,4912143.0,178.62,16.0
1.0,1.0,36.0,111908.0,Medium,GREATER DUWAMISH,Warehouse,67.53853,True,False,1555420.25,34.14,87.0
3.0,,49.0,56259.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,34.84646,True,False,2346571.5,86.9,
1.0,1.0,63.0,73296.0,Medium,GREATER DUWAMISH,Warehouse,47.42777,True,False,2356376.75,73.58,83.0
2.0,1.0,71.0,115668.0,Medium,GREATER DUWAMISH,Warehouse,46.90467,True,False,3534690.75,111.23,
1.0,1.0,57.0,115620.0,Medium,GREATER DUWAMISH,Warehouse,99.99999,False,False,1951856.25,13.61,11.0
1.0,1.0,54.0,71718.0,Medium,GREATER DUWAMISH,Warehouse,99.9998,False,False,151754.2969,1.06,100.0
1.0,1.0,54.0,55450.0,Medium,GREATER DUWAMISH,Warehouse,49.45574,True,False,4345698.0,131.64,31.0
1.0,1.0,44.0,54880.0,Medium,GREATER DUWAMISH,Warehouse,44.89757,True,False,2763597.0,89.53,32.0
1.0,1.0,77.0,179413.0,Medium,GREATER DUWAMISH,Warehouse,99.99997,False,False,3459543.0,24.12,57.0
1.0,,106.0,65288.0,Medium,GREATER DUWAMISH,Warehouse,99.99997,False,False,605971.1875,4.22,
1.0,1.0,57.0,170632.0,Medium,DELRIDGE,Warehouse,100.0,False,False,602245.0,4.2,98.0
2.0,1.0,57.0,123000.0,Medium,GREATER DUWAMISH,Warehouse,100.0,False,False,3004271.0,20.94,47.0
1.0,1.0,45.0,60448.0,Medium,GREATER DUWAMISH,Warehouse,59.00272,True,False,1052244.75,27.24,90.0
4.0,1.0,19.0,87332.0,Medium,BALLARD,Warehouse,88.16489,True,False,1165598.875,14.49,87.0
4.0,1.0,35.0,132828.0,Medium,EAST,Warehouse,99.99994,False,False,1083729.625,7.56,83.0
1.0,1.0,58.0,152365.0,Medium,SOUTHWEST,Warehouse,88.63821,True,False,1069749.75,13.07,88.0
4.0,1.0,36.0,80360.0,Medium,NORTH,Warehouse,63.70361,True,False,686019.1875,16.27,96.0
1.0,1.0,47.0,44100.0,Small,GREATER DUWAMISH,Warehouse,99.99998,False,False,1618916.375,11.29,1.0
1.0,1.0,58.0,27800.0,Small,GREATER DUWAMISH,Warehouse,71.93391,True,False,1224186.25,24.39,13.0
1.0,1.0,22.0,46340.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,2564004.0,17.87,3.0
1.0,1.0,56.0,48001.0,Medium,GREATER DUWAMISH,Warehouse,27.69014,True,False,2143650.75,86.46,49.0
1.0,1.0,44.0,26380.0,Small,GREATER DUWAMISH,Warehouse,99.86094,True,False,509124.0,3.58,
1.0,1.0,54.0,37351.0,Small,GREATER DUWAMISH,Warehouse,49.87228,True,False,2559461.75,77.04,10.0
1.0,1.0,42.0,30375.0,Small,GREATER DUWAMISH,Warehouse,100.00009,False,False,345866.6875,2.41,73.0
1.0,1.0,44.0,30004.0,Small,GREATER DUWAMISH,Warehouse,99.99986,False,False,369291.5,2.57,
,1.0,123.0,33300.0,Small,DOWNTOWN,Warehouse,100.00033,False,False,90558.70313,0.63,
1.0,1.0,38.0,37500.0,Small,GREATER DUWAMISH,Warehouse,99.35919,True,False,1811506.375,13.16,36.0
1.0,1.0,54.0,25920.0,Small,GREATER DUWAMISH,Warehouse,92.92772,True,False,1219744.75,12.48,
1.0,1.0,70.0,25480.0,Small,GREATER DUWAMISH,Warehouse,99.99997,False,False,741287.1875,5.17,
2.0,1.0,53.0,31000.0,Small,GREATER DUWAMISH,Warehouse,96.33959,True,False,2301043.75,19.93,
1.0,1.0,69.0,23236.0,Small,GREATER DUWAMISH,Warehouse,50.08263,True,False,433871.0,13.02,
2.0,1.0,68.0,32400.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,248616.0,1.73,91.0
1.0,1.0,68.0,26680.0,Small,GREATER DUWAMISH,Warehouse,99.99992,False,False,243518.2031,1.7,92.0
1.0,1.0,70.0,31521.0,Small,DELRIDGE,Warehouse,40.31797,True,False,1788148.0,61.71,6.0
1.0,1.0,72.0,24000.0,Small,GREATER DUWAMISH,Warehouse,34.70019,True,False,1257033.5,46.64,
1.0,1.0,71.0,21900.0,Small,GREATER DUWAMISH,Warehouse,8.41211,True,False,1333637.625,65.65,
1.0,1.0,62.0,38005.0,Small,GREATER DUWAMISH,Warehouse,84.12623,True,False,752093.625,10.75,
1.0,1.0,25.0,35579.0,Small,GREATER DUWAMISH,Warehouse,37.93812,True,False,1096646.25,39.05,72.0
1.0,1.0,48.0,49950.0,Medium,GREATER DUWAMISH,Warehouse,100.00012,False,False,238969.7031,1.67,77.0
2.0,,35.0,50368.0,Medium,NORTH,Warehouse,32.88201,True,False,753275.1875,28.58,
1.0,1.0,85.0,30545.0,Small,GREATER DUWAMISH,Warehouse,30.54968,True,False,1577040.875,61.53,12.0
1.0,1.0,67.0,27000.0,Small,GREATER DUWAMISH,Warehouse,52.37886,True,False,651293.3125,18.85,61.0
1.0,1.0,46.0,22320.0,Small,GREATER DUWAMISH,Warehouse,100.00002,False,False,439065.9063,3.06,62.0
1.0,1.0,55.0,27680.0,Small,GREATER DUWAMISH,Warehouse,36.12284,True,False,1778431.75,64.81,
1.0,1.0,54.0,20500.0,Small,GREATER DUWAMISH,Warehouse,99.99996,False,False,222600.0938,1.55,65.0
,1.0,95.0,46580.0,Small,DOWNTOWN,Warehouse,99.99995,False,False,710275.375,4.95,
2.0,1.0,96.0,33840.0,Small,LAKE UNION,Warehouse,55.87492,True,False,2227638.25,60.88,
1.0,1.0,39.0,26532.0,Small,LAKE UNION,Warehouse,40.56329,True,False,1934224.25,66.53,5.0
2.0,,52.0,28368.0,Small,DELRIDGE,Warehouse,80.06171,True,False,1856230.625,30.02,
1.0,1.0,51.0,48112.0,Medium,NORTHWEST,Warehouse,100.00001,False,False,1485945.875,10.36,73.0
1.0,1.0,63.0,36444.0,Small,BALLARD,Warehouse,99.99994,False,False,161311.0938,1.12,80.0
1.0,1.0,73.0,27553.0,Small,BALLARD,Warehouse,44.23318,True,False,966677.125,31.61,63.0
1.0,,72.0,57310.0,Medium,BALLARD,Warehouse,54.82835,True,False,1253745.5,34.87,
1.0,1.0,46.0,29380.0,Small,GREATER DUWAMISH,Warehouse,100.00004,False,False,856088.625,5.97,33.0
1.0,1.0,34.0,21101.0,Small,GREATER DUWAMISH,Warehouse,25.41031,True,False,675772.875,27.97,
2.0,1.0,109.0,45594.0,Small,GREATER DUWAMISH,Warehouse,100.00001,False,False,1351267.875,9.42,75.0
1.0,1.0,48.0,28126.0,Small,GREATER DUWAMISH,Warehouse,68.72872,True,False,870625.8125,18.63,44.0
1.0,1.0,59.0,35000.0,Small,GREATER DUWAMISH,Warehouse,99.99989,False,False,378714.4063,2.64,53.0
1.0,1.0,61.0,26150.0,Small,GREATER DUWAMISH,Warehouse,67.48617,True,False,1208407.625,26.55,6.0
1.0,1.0,111.0,28080.0,Small,LAKE UNION,Warehouse,64.55217,True,False,794724.625,18.54,
1.0,1.0,44.0,31600.0,Small,GREATER DUWAMISH,Warehouse,48.5592,True,False,3363535.5,103.28,3.0
1.0,1.0,16.0,35289.0,Small,GREATER DUWAMISH,Warehouse,56.00285,True,False,876425.0,23.9,63.0
1.0,1.0,42.0,28920.0,Small,GREATER DUWAMISH,Warehouse,15.94155,True,False,1750419.0,80.09,50.0
1.0,1.0,45.0,22176.0,Small,GREATER DUWAMISH,Warehouse,18.66698,True,False,736428.625,32.77,60.0
1.0,1.0,45.0,31300.0,Small,GREATER DUWAMISH,Warehouse,60.87871,True,False,362874.0,9.08,89.0
1.0,1.0,44.0,22000.0,Small,GREATER DUWAMISH,Warehouse,100.00005,False,False,700627.625,4.88,14.0
2.0,1.0,64.0,20296.0,Small,NORTHEAST,Warehouse,99.99999,False,False,855665.125,5.97,
2.0,1.0,43.0,33576.0,Small,NORTHEAST,Warehouse,30.5924,True,False,1275231.75,49.73,64.0
2.0,1.0,66.0,20140.0,Small,LAKE UNION,Warehouse,100.00034,False,False,116486.6016,0.81,49.0
1.0,1.0,62.0,41895.0,Small,GREATER DUWAMISH,Warehouse,71.33654,True,False,1242311.5,25.09,
3.0,1.0,48.0,41478.0,Small,BALLARD,Warehouse,59.26895,True,False,3035962.25,78.22,3.0
1.0,1.0,43.0,39840.0,Small,BALLARD,Warehouse,100.0,False,False,752104.0,5.24,2.0
1.0,1.0,49.0,25600.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,72.20667,True,False,1730600.625,34.26,1.0
1.0,1.0,63.0,56884.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,56.57556,True,False,1388345.125,37.49,71.0
3.0,1.0,43.0,30989.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,99.99959,False,False,97690.39844,0.68,
3.0,1.0,108.0,39952.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,99.99965,False,False,57133.19922,0.4,
